id,trial,package,variety_a,variety_b,variety_c,lon,lat,pdate,hdate,village,district,gender,age,overall_best,overall_worst,yield_best,yield_worst,ovl_variety_a,ovl_variety_b,ovl_variety_c,tmaturity,trial_id2,trial_name
1279,nic_apante_2015,paquete 48,BRT 103-182,SJC 730-79,IBC 302-29,-85.62744141,13.38694765,2016-01-11,2016-03-25,El Golfo Central,El Cua,M,64,A,B,A,B,Better,Worse,Worse,74,nic_apante_2015,NIC_12_2015
1867,nic_postrera_2015,paquete 48,BRT 103-182,SJC 730-79,IBC 302-29,-85.73867798,12.90819811,2015-09-14,2015-12-19,Yucul,San Ramon,M,36,A,C,A,C,Better,Worse,Worse,96,nic_postrera_2015,NIC_09_2015
1280,nic_apante_2015,paquete 490,429 DFSZ 15094-39-4,ALS 0532-6,SJC 730-79,-85.65765381,13.35889051,2015-12-15,2016-04-02,El Bote,El Cua,M,24,A,B,A,C,Better,Worse,Worse,109,nic_apante_2015,NIC_12_2015
1281,nic_apante_2015,paquete 491,BRT 103-182,SX 14825-7-1,IBC 301-204,-85.4750061,13.20117556,2016-01-09,2016-04-02,Mancera,Racho Grande,M,38,A,C,A,C,Better,Worse,Worse,84,nic_apante_2015,NIC_12_2015
1282,nic_apante_2015,paquete 492,IBC 302-29,EAP 9510-77,MPN 103-137,-85.6741333,13.38026768,2016-01-08,2016-04-17,Yahosca,El Cua,M,27,B,A,B,A,Worse,Better,Worse,100,nic_apante_2015,NIC_12_2015
1283,nic_apante_2015,paquete 494,SJC 730-79,IBC 301-204,BRT 103-182,-85.67790985,13.38160369,2015-12-15,2016-04-01,El Bambu,El Cua,M,31,A,C,A,C,Better,Worse,Worse,108,nic_apante_2015,NIC_12_2015
1284,nic_apante_2015,paquete 495,MPN 103-137,SX 14825-7-1,IBC 302-29,-85.6785965,13.381937690000001,2015-12-14,2016-03-15,El Bambu,El Cua,M,28,A,C,A,C,Better,Better,Better,92,nic_apante_2015,NIC_12_2015
1285,nic_apante_2015,paquete 496,ALS 0532-6,EAP 9510-77,429 DFSZ 15094-39-4,-85.6785965,13.38126968,2015-12-16,2016-03-13,El Bambu,El Cua,M,23,B,A,B,A,Worse,Better,Worse,88,nic_apante_2015,NIC_12_2015
1286,nic_apante_2015,paquete 498,SX 14825-7-1,MPN 103-137,IBC 301-204,-85.67773819,13.38160369,2015-12-07,2016-03-19,El Bambu,El Cua,M,37,A,B,A,B,Better,Worse,Worse,103,nic_apante_2015,NIC_12_2015
1868,nic_postrera_2015,paquete 4,SJC 730-79,SX 14825-7-1,IBC 301-204,-85.77850342,12.83724295,2015-09-29,2015-12-16,San Pablo,San Ramon,M,53,A,C,A,C,Better,Better,Worse,78,nic_postrera_2015,NIC_09_2015
1287,nic_apante_2015,paquete 500,SRC 2-18-1,SJC 730-79,EAP 9510-77,-85.6741333,13.37759563,2015-12-19,2016-03-11,Yahosca,El Cua,F,38,C,A,C,A,Better,Better,Worse,83,nic_apante_2015,NIC_12_2015
1288,nic_apante_2015,paquete 501,SX 14825-7-1,MPN 103-137,BRT 103-182,-85.36977768,13.33767847,2015-12-15,2016-03-15,Dipina,Waslala,M,68,C,A,C,A,Better,Better,Better,91,nic_apante_2015,NIC_12_2015
1289,nic_apante_2015,paquete 503,ALS 0532-6,SJC 730-79,SRC 2-18-1,-85.37029266,13.3383466,2015-12-07,2016-03-09,Dipina,Waslala,M,60,A,B,NA,NA,Better,Worse,Better,93,nic_apante_2015,NIC_12_2015
1290,nic_apante_2015,paquete 504,MPN 103-137,EAP 9510-77,SX 14825-7-1,-85.36960602,13.33767847,2015-12-07,2016-03-08,Dipina,Waslala,M,42,C,B,NA,NA,Worse,Worse,Better,92,nic_apante_2015,NIC_12_2015
1291,nic_apante_2015,paquete 506,IBC 302-29,ALS 0532-6,SRC 2-18-1,-85.36943436,13.33634222,2015-12-07,2016-03-11,Dipina,Waslala,M,45,C,B,C,A,Better,Worse,Better,95,nic_apante_2015,NIC_12_2015
1292,nic_apante_2015,paquete 507,EAP 9510-77,SJC 730-79,SX 14825-7-1,-85.3692627,13.33283452,2015-12-16,2016-02-27,Ceiba Dudu,Waslala,M,41,A,C,A,C,Better,Worse,Worse,73,nic_apante_2015,NIC_12_2015
1293,nic_apante_2015,paquete 511,SX 14825-7-1,BRT 103-182,429 DFSZ 15094-39-4,-85.6288147,13.3709154,2015-12-20,2016-04-04,El Bote,El Cua,M,32,A,B,A,B,Better,Better,Better,106,nic_apante_2015,NIC_12_2015
1294,nic_apante_2015,paquete 512,MPN 103-137,IBC 301-204,SRC 2-18-1,-85.3678894,13.33884769,2015-12-16,2016-03-17,Ceiba Dudu,Waslala,M,30,C,A,C,A,Worse,Worse,Worse,92,nic_apante_2015,NIC_12_2015
1295,nic_apante_2015,paquete 513,IBC 302-29,ALS 0532-6,SJC 730-79,-85.60821533,13.40698647,2015-12-25,2016-03-31,Lana Central,El Cua,M,29,B,A,B,A,Worse,Better,Worse,97,nic_apante_2015,NIC_12_2015
1296,nic_apante_2015,paquete 514,SX 14825-7-1,BRT 103-182,EAP 9510-77,-85.36651611,13.33884769,2015-12-10,2016-03-01,Ceiba Dudu,Waslala,M,35,B,C,B,C,Worse,Worse,Worse,82,nic_apante_2015,NIC_12_2015
1297,nic_apante_2015,paquete 515,IBC 301-204,MPN 103-137,429 DFSZ 15094-39-4,-85.59860229,13.3922915,2015-12-23,2016-03-28,Corintios,El Cua,F,37,A,B,B,A,Worse,Better,Worse,96,nic_apante_2015,NIC_12_2015
1298,nic_apante_2015,paquete 516,SRC 2-18-1,ALS 0532-6,IBC 302-29,-85.36994934,13.33667628,2015-12-07,2016-03-14,Dipina,Waslala,M,55,A,B,NA,NA,Better,Worse,Better,98,nic_apante_2015,NIC_12_2015
1299,nic_apante_2015,paquete 518,IBC 301-204,MPN 103-137,BRT 103-182,-85.3678894,13.33884769,2015-12-16,2016-03-05,Ceiba Dudu_x000D_,Waslala,M,43,A,C,A,C,Better,Better,Worse,80,nic_apante_2015,NIC_12_2015
1300,nic_apante_2015,paquete 51,SJC 730-79,ALS 0532-6,BRT 103-182,-85.66726685,13.38293969,2015-12-15,2016-03-09,La Chata,El Cua,F,21,C,A,C,A,Worse,Worse,Better,85,nic_apante_2015,NIC_12_2015
1301,nic_apante_2015,paquete 520,SJC 730-79,ALS 0532-6,EAP 9510-77,-85.37029266,13.33584112,2015-12-07,2016-03-09,Dipina,Waslala,M,62,C,B,A,C,Better,Better,Better,93,nic_apante_2015,NIC_12_2015
1302,nic_apante_2015,paquete 521,IBC 301-204,BRT 103-182,SX 14825-7-1,-85.3692627,13.33617519,2015-12-16,2016-03-04,Ceiba Dudu,Waslala,M,48,B,C,B,C,Worse,Better,Worse,79,nic_apante_2015,NIC_12_2015
1303,nic_apante_2015,paquete 522,SRC 2-18-1,MPN 103-137,IBC 302-29,-85.36651611,13.33483892,2015-12-16,2016-03-14,Ceiba Dudu,Waslala,M,30,A,C,NA,NA,Better,Better,Worse,89,nic_apante_2015,NIC_12_2015
1304,nic_apante_2015,paquete 524,BRT 103-182,SJC 730-79,SX 14825-7-1,-85.3692627,13.33751144,2015-12-16,2016-03-14,Ceiba Dudu,Waslala,M,32,A,C,A,C,Better,Worse,Worse,89,nic_apante_2015,NIC_12_2015
1305,nic_apante_2015,paquete 525,IBC 301-204,SRC 2-18-1,MPN 103-137,-85.36376953,13.33350266,2015-12-16,2016-03-02,Ceiba Dudu,Waslala,M,31,A,C,A,C,Worse,Worse,Worse,77,nic_apante_2015,NIC_12_2015
1306,nic_apante_2015,paquete 526,IBC 302-29,EAP 9510-77,429 DFSZ 15094-39-4,-85.36651611,13.34152016,2015-12-16,2016-03-02,Ceiba Dudu_x000D_,Waslala,M,26,B,C,B,C,Worse,Better,Worse,77,nic_apante_2015,NIC_12_2015
1307,nic_apante_2015,paquete 527,SJC 730-79,SX 14825-7-1,ALS 0532-6,-85.36376953,13.33483892,2015-12-16,2016-03-05,Ceiba Dudu_x000D_,Waslala,M,33,A,C,B,C,Worse,Worse,Worse,80,nic_apante_2015,NIC_12_2015
1308,nic_apante_2015,paquete 528,SRC 2-18-1,BRT 103-182,IBC 301-204,-85.37063599,13.34018393,2015-12-16,2016-03-03,Ceiba Dudu_x000D_,Waslala,M,55,A,C,A,B,Better,Worse,Worse,78,nic_apante_2015,NIC_12_2015
1309,nic_apante_2015,paquete 529,IBC 302-29,MPN 103-137,429 DFSZ 15094-39-4,-85.36651611,13.33884769,2015-12-15,2016-03-23,Ceiba Dudu,Waslala,M,46,B,A,NA,NA,Worse,Worse,Worse,99,nic_apante_2015,NIC_12_2015
1869,nic_postrera_2015,paquete 52,SX 14825-7-1,EAP 9510-77,IBC 302-29,-85.67962646,12.90953669,2015-10-14,2015-12-19,San Juan,San Ramon,M,50,A,C,A,C,Worse,Worse,Worse,66,nic_postrera_2015,NIC_09_2015
1310,nic_apante_2015,paquete 530,SJC 730-79,ALS 0532-6,EAP 9510-77,-85.3692627,13.33751144,2015-12-16,2016-03-02,Ceiba Dudu_x000D_,Waslala,M,56,B,C,A,C,Worse,Worse,Worse,77,nic_apante_2015,NIC_12_2015
1311,nic_apante_2015,paquete 531,SX 14825-7-1,BRT 103-182,SRC 2-18-1,-85.36651611,13.34152016,2015-12-16,2016-03-06,Ceiba Dudu,Waslala,M,30,B,C,B,A,Better,Better,Worse,81,nic_apante_2015,NIC_12_2015
1312,nic_apante_2015,paquete 532,MPN 103-137,IBC 301-204,IBC 302-29,-85.37303925,13.33500596,2015-12-16,2016-03-13,Ceiba Dudu,Waslala,M,55,B,C,B,A,Worse,Better,Worse,88,nic_apante_2015,NIC_12_2015
1313,nic_apante_2015,paquete 533,EAP 9510-77,429 DFSZ 15094-39-4,SJC 730-79,-85.36651611,13.33751144,2015-12-16,2016-03-02,Ceiba Dudu,Waslala,M,29,B,C,B,C,Worse,Better,Worse,77,nic_apante_2015,NIC_12_2015
1314,nic_apante_2015,paquete 534,ALS 0532-6,SRC 2-18-1,BRT 103-182,-85.59448242,13.39496338,2015-12-15,2016-03-28,Lana Central,El Cua,M,37,C,A,C,A,Worse,Worse,Better,104,nic_apante_2015,NIC_12_2015
1315,nic_apante_2015,paquete 536,SJC 730-79,429 DFSZ 15094-39-4,MPN 103-137,-85.67224503,13.36473601,2015-12-15,2016-04-10,El Bote,El Cua,M,47,B,A,B,A,Worse,Better,Worse,117,nic_apante_2015,NIC_12_2015
1316,nic_apante_2015,paquete 538,BRT 103-182,IBC 302-29,SX 14825-7-1,-85.36651611,13.34018393,2015-12-10,2016-02-25,Ceiba Dudu,Waslala,M,48,B,A,B,C,Worse,Better,Worse,77,nic_apante_2015,NIC_12_2015
1317,nic_apante_2015,paquete 539,MPN 103-137,IBC 301-204,SJC 730-79,-85.3692627,13.33884769,2015-12-16,2016-03-14,Ceiba Dudu_x000D_,Waslala,M,23,A,C,A,C,Better,Better,Worse,89,nic_apante_2015,NIC_12_2015
1318,nic_apante_2015,paquete 540,ALS 0532-6,EAP 9510-77,429 DFSZ 15094-39-4,-85.3678894,13.33483892,2015-12-16,2016-03-25,Ceiba Dudu_x000D_,Waslala,M,58,B,A,B,A,Worse,Better,Worse,100,nic_apante_2015,NIC_12_2015
1319,nic_apante_2015,paquete 541,IBC 302-29,SRC 2-18-1,BRT 103-182,-85.3678894,13.33884769,2015-12-09,2016-02-24,Ceiba Dudu_x000D_,Waslala,M,33,A,C,A,C,Worse,Worse,Worse,77,nic_apante_2015,NIC_12_2015
1320,nic_apante_2015,paquete 543,EAP 9510-77,429 DFSZ 15094-39-4,IBC 301-204,-85.61782837,13.41900896,2015-12-15,2016-03-28,Lana Central,El Cua,M,39,C,A,C,B,Worse,Worse,Better,104,nic_apante_2015,NIC_12_2015
1321,nic_apante_2015,paquete 547,ALS 0532-6,BRT 103-182,429 DFSZ 15094-39-4,-85.69335937,13.45507281,2015-12-27,2016-03-24,pedernalea,El cua,M,33,B,C,B,A,Worse,Better,Worse,88,nic_apante_2015,NIC_12_2015
1322,nic_apante_2015,paquete 548,SRC 2-18-1,SX 14825-7-1,SJC 730-79,-85.3692627,13.33483892,2015-12-16,2016-03-02,Ceiba Dudu,Waslala,M,41,A,C,A,C,Better,Worse,Worse,77,nic_apante_2015,NIC_12_2015
1323,nic_apante_2015,paquete 54,SRC 2-18-1,SJC 730-79,ALS 0532-6,-85.6439209,13.36824325,2015-12-21,2016-03-08,La Chata,El Cua,M,90,C,A,C,A,Worse,Worse,Better,78,nic_apante_2015,NIC_12_2015
1870,nic_postrera_2015,paquete 54,SRC 2-18-1,SJC 730-79,ALS 0532-6,-85.71670532,12.84661554,2015-10-22,2015-12-23,Santa Lucia,San Ramon,M,35,B,A,B,A,Worse,Better,Worse,62,nic_postrera_2015,NIC_09_2015
1324,nic_apante_2015,paquete 550,MPN 103-137,429 DFSZ 15094-39-4,ALS 0532-6,-85.36651611,13.33751144,2015-12-16,2016-02-27,Ceiba Dudu,Waslala,M,28,A,C,A,C,Better,Worse,Worse,73,nic_apante_2015,NIC_12_2015
1325,nic_apante_2015,paquete 552,EAP 9510-77,IBC 301-204,SJC 730-79,-85.3692627,13.33884769,2015-12-16,2016-03-12,Ceiba Dudu,Waslala,M,43,A,C,A,B,Better,Worse,Worse,87,nic_apante_2015,NIC_12_2015
1326,nic_apante_2015,paquete 553,MPN 103-137,IBC 302-29,ALS 0532-6,-85.3678894,13.33884769,2015-12-16,2016-03-03,Ceiba Dudu_x000D_,Waslala,M,38,B,C,B,A,Worse,Better,Better,78,nic_apante_2015,NIC_12_2015
1327,nic_apante_2015,paquete 555,IBC 301-204,EAP 9510-77,BRT 103-182,-85.3678894,13.33483892,2015-12-15,2016-03-05,Ceiba Dudu_x000D_,Waslala,M,33,A,C,A,C,Worse,Worse,Worse,81,nic_apante_2015,NIC_12_2015
1328,nic_apante_2015,paquete 556,SJC 730-79,IBC 302-29,MPN 103-137,-85.45578003,13.19449046,2015-12-30,2016-03-20,Mancera,Rancho Grande,M,49,A,C,A,C,Better,Worse,Worse,81,nic_apante_2015,NIC_12_2015
1329,nic_apante_2015,paquete 558,SRC 2-18-1,IBC 301-204,EAP 9510-77,-85.3678894,13.33617519,2015-12-16,2016-03-01,Ceiba Dudu_x000D_,Waslala,M,32,B,C,A,C,Worse,Worse,Worse,76,nic_apante_2015,NIC_12_2015
1330,nic_apante_2015,paquete 559,BRT 103-182,MPN 103-137,SJC 730-79,-85.36651611,13.33751144,2015-12-16,2016-02-28,Ceiba Dudu_x000D_,Waslala,M,52,C,B,C,A,Worse,Worse,Better,74,nic_apante_2015,NIC_12_2015
1871,nic_postrera_2015,paquete 55,IBC 302-29,BRT 103-182,EAP 9510-77,-85.83755493,12.86535966,2015-09-30,2015-12-12,Naranjo,San Ramon,M,65,B,C,B,A,Worse,Better,Worse,73,nic_postrera_2015,NIC_09_2015
1331,nic_apante_2015,paquete 560,429 DFSZ 15094-39-4,ALS 0532-6,IBC 302-29,-85.3678894,13.33884769,2015-12-16,2016-03-01,Ceiba Dudu_x000D_,Waslala,M,44,B,A,B,A,Worse,Better,Worse,76,nic_apante_2015,NIC_12_2015
1332,nic_apante_2015,paquete 561,EAP 9510-77,SX 14825-7-1,IBC 301-204,-85.67378998,13.37058138,2015-12-20,2016-03-06,Teocintal,El Cua,M,60,B,C,B,C,Worse,Better,Worse,77,nic_apante_2015,NIC_12_2015
1333,nic_apante_2015,paquete 563,429 DFSZ 15094-39-4,SJC 730-79,IBC 302-29,-85.36376953,13.3308301,2015-12-18,2016-03-18,Zinica 1,Waslala,M,31,C,A,C,B,Worse,Worse,Better,91,nic_apante_2015,NIC_12_2015
1334,nic_apante_2015,paquete 565,SRC 2-18-1,BRT 103-182,IBC 301-204,-85.36651611,13.33884769,2015-12-16,2016-03-05,Ceiba Dudu_x000D_,Waslala,M,27,B,C,B,A,Worse,Better,Worse,80,nic_apante_2015,NIC_12_2015
1335,nic_apante_2015,paquete 567,SX 14825-7-1,ALS 0532-6,429 DFSZ 15094-39-4,-85.45166016,12.81581859,2015-12-18,2016-03-20,El pelon,Matiguas,F,65,A,C,A,C,Better,Better,Worse,93,nic_apante_2015,NIC_12_2015
1336,nic_apante_2015,paquete 569,BRT 103-182,IBC 302-29,MPN 103-137,-85.36651611,13.33884769,2015-12-16,2016-03-09,Ceiba Dudu_x000D_,Waslala,M,30,B,A,C,A,Worse,Better,Better,84,nic_apante_2015,NIC_12_2015
1337,nic_apante_2015,paquete 571,SX 14825-7-1,SRC 2-18-1,EAP 9510-77,-85.54779053,12.82385294,2015-12-21,2016-03-17,Apantillo,Matiguas,M,55,A,B,A,B,Better,Worse,Worse,87,nic_apante_2015,NIC_12_2015
1338,nic_apante_2015,paquete 573,429 DFSZ 15094-39-4,SJC 730-79,IBC 302-29,-85.3678894,13.33884769,2015-12-16,2016-03-13,Ceiba Dudu_x000D_,Waslala,M,31,B,C,B,C,Worse,Better,Worse,88,nic_apante_2015,NIC_12_2015
1339,nic_apante_2015,paquete 577,SJC 730-79,SX 14825-7-1,ALS 0532-6,-85.46093828,12.83420299,2015-12-15,2016-02-20,El Guabo,Matiguas,M,47,A,C,A,C,Better,Worse,Worse,67,nic_apante_2015,NIC_12_2015
1340,nic_apante_2015,paquete 578,IBC 301-204,EAP 9510-77,SRC 2-18-1,-85.19073486,13.01392405,2015-12-20,2016-02-25,Mancera 1,Matiguas,F,21,B,C,B,C,Worse,Better,Worse,67,nic_apante_2015,NIC_12_2015
1341,nic_apante_2015,paquete 579,BRT 103-182,429 DFSZ 15094-39-4,IBC 302-29,-85.4598079,12.81912483,2015-12-14,2016-03-05,El Guabo,Matiguas,M,35,B,C,B,C,Worse,Better,Worse,82,nic_apante_2015,NIC_12_2015
1872,nic_postrera_2015,paquete 57,SRC 2-18-1,ALS 0532-6,MPN 103-137,-85.74211121,12.89280389,2015-09-30,2015-12-17,Yucul,San Ramon,M,67,A,C,A,C,Better,Worse,Worse,78,nic_postrera_2015,NIC_09_2015
1342,nic_apante_2015,paquete 580,ALS 0532-6,SJC 730-79,MPN 103-137,-85.28137207,12.96307414,2015-12-22,2016-03-16,Mancera 1,Matiguas,F,50,B,A,B,A,Worse,Better,Worse,85,nic_apante_2015,NIC_12_2015
1343,nic_apante_2015,paquete 581,IBC 301-204,SRC 2-18-1,SX 14825-7-1,-85.45985269,12.83117152,2015-12-14,2016-03-03,El Guabo,Matiguas,M,48,C,A,C,A,Worse,Worse,Better,80,nic_apante_2015,NIC_12_2015
1344,nic_apante_2015,paquete 582,429 DFSZ 15094-39-4,BRT 103-182,EAP 9510-77,-85.45995758,12.79465086,2015-12-16,2016-03-16,El Guabo,Matiguas,M,20,B,C,B,C,Worse,Better,Worse,91,nic_apante_2015,NIC_12_2015
1345,nic_apante_2015,paquete 583,ALS 0532-6,IBC 302-29,MPN 103-137,-85.45947075,12.83346922,2016-01-21,2016-04-08,El Guabo,Matiguas,M,39,A,C,A,C,Better,NA,NA,78,nic_apante_2015,NIC_12_2015
1346,nic_apante_2015,paquete 584,SX 14825-7-1,SJC 730-79,SRC 2-18-1,-85.46754502,12.80348018,2016-01-06,2016-03-06,El Guabo,Matiguas,M,42,B,C,B,C,Worse,Better,Worse,60,nic_apante_2015,NIC_12_2015
1347,nic_apante_2015,paquete 585,429 DFSZ 15094-39-4,BRT 103-182,IBC 301-204,-85.45123716,12.79839949,2015-12-17,2016-03-02,El Guabo,Matiguas,M,29,B,A,B,A,Worse,Better,Worse,76,nic_apante_2015,NIC_12_2015
1348,nic_apante_2015,paquete 587,ALS 0532-6,SJC 730-79,SX 14825-7-1,-85.21957397,12.88410238,2015-12-15,2016-03-08,Mancera 1,Matiguas,M,20,B,C,B,A,Worse,Better,Worse,84,nic_apante_2015,NIC_12_2015
1349,nic_apante_2015,paquete 588,429 DFSZ 15094-39-4,SRC 2-18-1,BRT 103-182,-85.25665283,12.90552092,2015-12-16,2016-02-16,Mancera 1,Matiguas,M,50,C,A,C,A,Worse,Worse,Better,62,nic_apante_2015,NIC_12_2015
1350,nic_apante_2015,paquete 590,ALS 0532-6,IBC 302-29,SJC 730-79,-85.27862549,12.92292213,2015-12-26,2016-03-01,Mancera 1,Matiguas,F,31,C,A,B,A,Worse,Worse,Better,66,nic_apante_2015,NIC_12_2015
1351,nic_apante_2015,paquete 592,SRC 2-18-1,EAP 9510-77,IBC 301-204,-85.20172119,12.87874746,2015-12-15,2016-02-15,Mancera 1,Matiguas,F,42,C,A,A,C,Worse,Worse,Better,62,nic_apante_2015,NIC_12_2015
1352,nic_apante_2015,paquete 593,MPN 103-137,IBC 302-29,SJC 730-79,-85.24017334,12.9135524,2015-12-18,2016-03-05,Mancera 1,Matiguas,F,31,B,C,B,C,Worse,Better,Worse,78,nic_apante_2015,NIC_12_2015
1353,nic_apante_2015,paquete 594,ALS 0532-6,SX 14825-7-1,BRT 103-182,-85.24154663,12.91489095,2015-12-15,2016-03-03,Mancera 1,Matiguas,M,37,B,C,A,C,Worse,Better,Worse,79,nic_apante_2015,NIC_12_2015
1354,nic_apante_2015,paquete 595,IBC 301-204,429 DFSZ 15094-39-4,EAP 9510-77,-85.4645897,12.79144083,2015-12-14,2016-03-05,El Guabo,Matiguas,M,44,A,C,A,C,Better,Worse,Worse,82,nic_apante_2015,NIC_12_2015
1355,nic_apante_2015,paquete 598,IBC 301-204,BRT 103-182,429 DFSZ 15094-39-4,-85.37200928,12.96173584,2015-12-29,2016-04-02,El Anzuelo,Matiguas,F,47,C,A,C,A,Worse,Worse,Better,95,nic_apante_2015,NIC_12_2015
1356,nic_apante_2015,paquete 599,IBC 302-29,SRC 2-18-1,EAP 9510-77,-85.23330688,12.90819811,2015-12-12,2016-03-09,Mancera 1,Matiguas,M,46,C,B,C,B,Worse,Worse,Better,88,nic_apante_2015,NIC_12_2015
1873,nic_postrera_2015,paquete 5,MPN 103-137,429 DFSZ 15094-39-4,SRC 2-18-1,-85.81695557,12.87874746,2015-09-25,2015-12-17,La Reyna,San Ramon,M,42,A,B,A,B,Better,Worse,Worse,83,nic_postrera_2015,NIC_09_2015
1357,nic_apante_2015,paquete 600,ALS 0532-6,MPN 103-137,SJC 730-79,-85.23605347,12.90418232,2015-12-14,2016-03-02,Mancera 1,Matiguas,M,24,B,A,B,A,Worse,Better,Worse,79,nic_apante_2015,NIC_12_2015
1358,nic_apante_2015,paquete 602,BRT 103-182,IBC 302-29,SRC 2-18-1,-85.27313232,12.89481188,2015-12-15,2016-03-02,Mancera 1,Matiguas,F,63,B,C,B,C,Worse,Better,Worse,78,nic_apante_2015,NIC_12_2015
1359,nic_apante_2015,paquete 603,EAP 9510-77,MPN 103-137,ALS 0532-6,-85.46127319,12.83188703,2015-12-18,2016-03-04,Pancasan,Matiguas,M,35,B,A,B,A,Worse,Better,Worse,77,nic_apante_2015,NIC_12_2015
1360,nic_apante_2015,paquete 604,SJC 730-79,SX 14825-7-1,429 DFSZ 15094-39-4,-85.40084839,13.00321967,2016-01-20,2016-04-24,El Anzuelo,Matiguas,M,30,B,A,B,C,Worse,Better,Worse,95,nic_apante_2015,NIC_12_2015
1361,nic_apante_2015,paquete 606,ALS 0532-6,BRT 103-182,MPN 103-137,-85.22918701,12.90150508,2015-12-14,2016-03-11,Mancera 1,Matiguas,M,59,C,A,C,A,Worse,Worse,Better,88,nic_apante_2015,NIC_12_2015
1362,nic_apante_2015,paquete 607,SJC 730-79,EAP 9510-77,SX 14825-7-1,-85.34729004,12.9135524,2016-01-20,2016-04-17,El Anzuelo,Matiguas,M,70,B,A,B,A,Worse,Better,Worse,88,nic_apante_2015,NIC_12_2015
1363,nic_apante_2015,paquete 608,IBC 301-204,SRC 2-18-1,429 DFSZ 15094-39-4,-85.46127319,12.82385294,2015-12-23,2016-03-13,Sitio Historico,Matiguas,M,26,A,C,A,C,Better,Worse,Worse,81,nic_apante_2015,NIC_12_2015
1364,nic_apante_2015,paquete 609,MPN 103-137,BRT 103-182,IBC 302-29,-85.45715332,12.8225139,2015-12-23,2016-03-15,Sitio Historico,Matiguas,M,62,A,C,A,B,Better,Worse,Better,83,nic_apante_2015,NIC_12_2015
1874,nic_postrera_2015,paquete 60,IBC 301-204,ALS 0532-6,MPN 103-137,-85.71121216,12.93362997,2015-09-12,2015-12-04,Wabule,San Ramon,M,60,C,A,C,A,Worse,Worse,Better,83,nic_postrera_2015,NIC_09_2015
1365,nic_apante_2015,paquete 610,EAP 9510-77,SJC 730-79,ALS 0532-6,-85.45303345,12.81849673,2015-12-04,2016-02-26,Sitio Historico,Matiguas,M,67,A,B,A,B,Better,Worse,Better,84,nic_apante_2015,NIC_12_2015
1366,nic_apante_2015,paquete 611,429 DFSZ 15094-39-4,SX 14825-7-1,SRC 2-18-1,-85.4598999,12.8144795,2015-12-16,2016-03-22,Pancasan,Matiguas,F,56,C,A,A,C,Worse,Worse,Better,97,nic_apante_2015,NIC_12_2015
1367,nic_apante_2015,paquete 612,BRT 103-182,IBC 301-204,IBC 302-29,-85.4598999,12.81849673,2015-12-06,2016-03-05,Pancasan,Matiguas,M,26,B,C,B,C,Better,Better,Worse,90,nic_apante_2015,NIC_12_2015
1368,nic_apante_2015,paquete 614,SX 14825-7-1,SRC 2-18-1,ALS 0532-6,-85.45852661,12.81581859,2015-12-07,2016-03-14,Apantillo,Matiguas,M,36,A,B,C,A,Better,Better,Better,98,nic_apante_2015,NIC_12_2015
1369,nic_apante_2015,paquete 615,429 DFSZ 15094-39-4,BRT 103-182,IBC 302-29,-85.44342041,13.02997975,2016-01-26,2016-04-27,El Anzuelo,Matiguas,F,65,C,A,C,A,Worse,Worse,Better,92,nic_apante_2015,NIC_12_2015
1370,nic_apante_2015,paquete 616,SJC 730-79,EAP 9510-77,IBC 301-204,-85.45715332,12.81180132,2015-12-15,2016-03-17,Sitio Historico,Matiguas,M,46,A,C,B,C,Worse,Worse,Worse,93,nic_apante_2015,NIC_12_2015
1371,nic_apante_2015,paquete 617,SRC 2-18-1,MPN 103-137,ALS 0532-6,-85.45852661,12.826531,2015-12-16,2016-03-22,Pancasan,Matiguas,M,63,A,C,B,C,Better,Better,Worse,97,nic_apante_2015,NIC_12_2015
1372,nic_apante_2015,paquete 618,IBC 302-29,SX 14825-7-1,429 DFSZ 15094-39-4,-85.4598999,12.8091231,2015-12-16,2016-03-06,Pancasan,Matiguas,M,33,A,C,A,C,Better,Worse,Worse,81,nic_apante_2015,NIC_12_2015
1875,nic_postrera_2015,paquete 61,SJC 730-79,EAP 9510-77,SRC 2-18-1,-85.71258545,12.85598778,2015-10-01,2015-12-13,Horno 1,San Ramon,M,27,A,C,A,C,Better,Worse,Worse,73,nic_postrera_2015,NIC_09_2015
1373,nic_apante_2015,paquete 620,EAP 9510-77,ALS 0532-6,MPN 103-137,-85.46127319,12.83054803,2015-12-30,2016-03-20,Sitio Historico,Matiguas,M,73,A,B,A,B,Worse,Worse,Better,81,nic_apante_2015,NIC_12_2015
1374,nic_apante_2015,paquete 621,SRC 2-18-1,IBC 302-29,SX 14825-7-1,-85.45852661,12.79573159,2016-01-01,2016-03-26,Pancasan,Matiguas,M,40,C,A,B,A,Worse,Better,Better,85,nic_apante_2015,NIC_12_2015
1375,nic_apante_2015,paquete 622,429 DFSZ 15094-39-4,IBC 301-204,SJC 730-79,-85.46676636,12.82920903,2015-12-16,2016-03-14,Pancasan,Matiguas,M,36,B,C,A,C,Better,Better,Worse,89,nic_apante_2015,NIC_12_2015
1376,nic_apante_2015,paquete 623,EAP 9510-77,BRT 103-182,MPN 103-137,-85.45578003,12.81314041,2015-12-15,2016-03-15,Pancasan,Matiguas,M,70,B,C,A,B,Worse,Worse,Worse,91,nic_apante_2015,NIC_12_2015
